Raman.Shift,Zircon_005,Zircon_006,Zircon_007
805.5044,2.9592552050000003,26.587573000000003,-0.750243707
806.4686,1.7148895200000003,27.2752935,-0.461757344
807.4329,0.9633072300000003,27.8935025,-0.17344524399999994
808.3971,1.6844139400000002,29.3372685,0.14825194399999997
809.3613,3.5227779600000004,31.417445,0.498584476
810.3256,5.703603950000001,33.9292815,0.7269127639999999
811.2898,7.410544850000001,37.210375,0.904453373
812.254,8.571992275,41.770883500000004,1.4989112419999997
813.2183,9.4180484,45.9986765,2.2672659060000004
814.1825,9.6849389,48.552237,2.234024018
815.1467,9.91581225,51.568892500000004,1.5774008050000004
816.111,10.816561075,57.4406605,1.2589952439999994
817.0752,12.75647535,66.183706,1.9105087779999996
818.0394,15.516848149999998,73.9713105,3.291302578
819.0037,19.846804525,80.34341450000001,5.183929780000001
819.9679,22.5559006,86.1545505,6.9271433600000005
820.9321,22.8298155,91.963698,8.374216579999999
821.8964,22.369467,96.45179200000001,9.13784362
822.8606,22.4386685,98.3732395,9.013779200000002
823.8248,23.286766125,97.6023115,8.7728262
824.7891,24.141114225000003,95.324648,9.3373038
825.7533,24.589475375,91.2592185,10.50276963
826.7175,24.1768802,86.481261,10.16593024
827.6818,22.76354795,82.4818765,8.62174052
828.646,20.9253284,78.61559749999999,6.95320774
829.6102,18.9426919,73.9498695,5.2747267870000005
830.5745,16.970931450000002,68.4583205,3.5784569159999995
831.5387,14.900209349999997,63.17716099999999,2.1581407109999997
832.5029,13.2477659,60.415259649999996,1.8069382220000003
833.4672,11.8959899,58.61913445,1.9647801779999998
834.4314,11.448232574999999,56.0503226,1.9102212109999996
835.3956,12.2108884,53.5385835,1.8471694669999996
836.3599,13.53989835,51.2281185,1.976796989
837.3241,14.061971250000001,47.7723565,2.170709793
838.2883,13.21209375,42.080958,2.191174511
839.2526,12.12731115,38.406679,2.2580629560000003
840.2168,11.271021025,39.146335,2.825463269
841.181,10.7521395,39.8471585,3.166771993
842.1453,10.198246487,38.118499,2.6789282890000004
843.1095,9.3687283,34.810526499999995,1.6049768439999998
844.0737,8.655507624999998,32.496553500000005,0.6776458910000001
845.038,9.130441300000001,32.9015154,0.4993682979999998
846.0022,10.246167877,33.3678948,0.872048902
846.9664,10.352511875000001,31.212213049999995,1.5824820160000002
847.9307,9.1495075,27.9114195,1.875377724
848.8949,7.532454625000001,25.643424500000002,1.5292357420000002
849.8591,6.7131089,25.9071885,0.994582222
850.8234,7.04954385,28.357422,0.7880016960000003
851.7876,7.1308431500000005,28.242426400000003,0.483234382
852.7518,6.075539785,24.594869,-0.28028296699999977
853.7161,4.78961799,22.3442885,-0.4269314289999999
854.6803,3.8326345199999996,22.548084499999998,0.0859504379999999
855.6445,3.5012700400000005,23.816791300000002,0.6322286960000001
856.6088,3.763558048,24.395724650000002,0.9030742640000001
857.573,4.62455515,23.68994,1.137177489
858.5372,5.4832096749999995,23.084034,1.4107944
859.5015,6.192851225,23.5161572,1.5704693159999998
860.4657,6.332472699999999,24.32781,1.5473921910000001
861.4299,5.49224575,25.22770443,1.0250309290000001
862.3942,4.401004025,26.23161095,-0.016778180999999837
863.3584,3.9729051999999996,27.319335449999997,-1.265999924
864.3226,4.77526035,28.339680395000002,-1.8592251679999998
865.2869,6.2400934,29.2970327,-1.029322778
866.2511,6.7872625,30.4882311,0.5258519960000001
867.2153,5.969553375,31.56484515,1.271182798
868.1796,4.7609675000000005,31.65769585,1.591448604
869.1438,4.369160174999999,30.5633309,2.388048815
870.108,5.048261825,28.99739775,3.5675152039999998
871.0723,5.437665275,28.5840977,3.680535213
872.0365,4.458453974999999,30.057873450000002,1.901625251
873.0007,3.723743355,30.94623495,0.5127492100000002
873.965,3.936011702,30.881366,0.15374736099999997
874.9292,4.670932264999999,29.84021525,0.29775576199999976
875.8934,5.445109315,27.36086705,0.368431749
876.8577,5.93773992,24.30939,0.3337909400000001
877.8219,6.190612815000001,22.314053,0.5809777330000001
878.7861,6.602195350000001,22.0143195,1.3802514440000002
879.7504,6.6513366000000005,21.57983325,1.733677244
880.7146,5.052271682000001,21.0326255,1.094234202
881.6788,2.5817756550000004,20.756708500000002,-0.12446031899999999
882.6431,0.8050829020000001,19.59970135,-1.410785995
883.6073,0.800346298,16.939611499999998,-1.916521824
884.5715,2.2480022799999997,13.598923499999998,-1.0971637079999998
885.5358,3.150881859,12.345100500000001,-0.028442367000000024
886.5,3.12143106,12.8085922,0.27816829099999996
887.4642,3.13869004,12.51746325,-0.305179594
888.4285,3.587042023,11.4552035,-1.108208573
889.3927,3.94911323,10.389648000000001,-1.412821967
890.3569,3.437726045,10.0210445,-1.227177738
891.3212,1.9019005900000001,10.560435595,-1.021189727
892.2854,0.80476861,10.839613349999999,-0.953374178
893.2496,1.03705165,9.7213305,-0.7822158509999999
894.2139,1.6607040449999997,8.152414,-0.6425597509999998
895.1781,2.388052385,6.636240750000001,-0.49988609399999995
896.1423,2.91439579,6.121722,-0.175825526
897.1066,3.12212997,7.128118825,0.082049549
898.0708,3.020605205,9.267131,-0.101860179
899.035,2.7677894280000004,11.15780735,-0.599564142
899.9993,2.77717921,10.11164845,-0.817560791
900.9635,2.9961722660000003,7.1025899,-0.940036973
901.9277,3.222433883,5.06335175,-0.927873119
902.892,3.0372276400000002,4.22043,-0.7139688689999999
903.8562,2.336788245,3.5503462,-0.32144032899999997
904.8204,1.628301,2.30530565,0.1801268199999999
905.7847,1.5777447450000002,1.3308135,0.951536249
906.7489,1.686408705,1.4917495,1.5464956330000001
907.7131,1.99481102,2.9971799,1.991339173
908.6774,1.810404058,3.703857276,2.148693176
909.6416,0.60645345,3.6297048,1.795579713
910.6058,-0.9269833380000001,3.5150633549999997,1.1169842909999999
911.5701,-1.7120151049999999,3.43510625,0.37422918399999994
912.5343,-1.06012381,3.0349122000000004,-0.31535471299999995
913.4985,0.1183567900000001,2.3918778,-0.846577122
914.4628,0.7143413599999999,1.2644297999999998,-1.403150587
915.427,0.628918475,0.04852590000000001,-1.4592926419999999
916.3912,0.59102169,0.04359585000000002,-0.303626831
917.3555,0.81314303,1.19136493,1.461717703
918.3197,0.9099902750000001,2.4491667,2.7322826900000003
919.2839,0.5919161209999999,2.57086165,2.621847121
920.2482,0.748348427,1.732618565,1.523403386
921.2124,1.326981193,1.46222685,0.819955389
922.1766,1.821430615,2.15432935,0.458689622
923.1409,1.886821635,3.0994580000000003,0.24577404600000002
924.1051,1.716758448,3.75370815,0.172951727
925.0693,1.48767669,3.9223828999999997,0.11743599000000002
926.0336,1.24325537,3.99693625,-0.07801396600000002
926.9978,0.95600521,4.3938644,-0.480355018
927.962,1.0018515049999999,4.4581512,-0.441420726
928.9263,1.622636475,3.784231695,0.5958094
929.8905,2.10432614,2.50247795,1.338124422
930.8547,2.18451151,0.4825208,1.372657958
931.819,1.8962764,-1.5036161300000002,0.757047994
932.7832,1.535591397,-2.4459093,-0.19804008099999998
933.7474,1.6482974110000002,-1.9218674499999997,-0.8474053870000001
934.7117,2.426847859,-1.2372934999999998,-0.45833692400000015
935.6759,2.957327845,-1.1935031500000002,-0.37311460899999993
936.6401,2.68124926,-0.2818999,-1.0604715710000001
937.6044,1.988639932,1.0444368,-0.929894388
938.5686,1.4507705199999998,1.936948005,0.655794436
939.5328,1.326897802,1.9925019,2.500567626
940.4971,1.4937665299999998,0.86014855,2.846506342
941.4613,1.9674779249999998,-2.5829909000000004,1.7310988770000002
942.4255,2.015071365,-4.4568731,0.946914402
943.3898,1.310467095,-2.8869445,0.519397938
944.354,0.60222194,-0.41054409999999997,0.27876514100000005
945.3182,0.085029705,1.2773084000000001,0.204395702
946.2825,-0.07873513499999998,1.6778016,0.24478213800000004
947.2467,0.31408659499999997,1.4090726999999998,0.44582180000000005
948.2109,1.4697476200000001,1.23558985,0.8789492640000001
949.1752,2.71701788,1.56703015,1.083098931
950.1394,3.570076615,2.51549065,0.796432647
951.1036,3.9203993500000003,3.3510237000000003,0.763110165
952.0679,3.4141189049999996,3.4645172499999997,0.953749929
953.0321,2.10461935,2.6458895,0.655714822
953.9963,0.645055425,1.3157686000000002,-0.466654146
954.9606,0.687366685,1.10993315,-0.9460211620000001
955.9248,3.0664047549999998,2.57237675,0.7319235689999999
956.889,4.72555795,4.0107389,2.4701016350000002
957.8533,5.186484549999999,5.389724449999999,3.74612908
958.8175,5.073968925,6.3723797,4.142203756
959.7817,4.97554371,6.4638478,3.755146808
960.746,5.14244365,6.492634799999999,3.229338849
961.7102,5.139663100000001,7.8123218,3.221076913
962.6744,4.0226116,9.96885805,3.571903684
963.6387,3.5557354,12.34609605,3.859317609
964.6029,5.670085643,15.0272195,3.62107168
965.5671,8.68144531,19.3737945,4.172560836
966.5314,10.9577519,24.484869600000003,6.338138853000001
967.4956,12.118338982000001,30.533127099999998,9.30255865
968.4598,13.331549050000001,42.64100625,12.43452243
969.4241,16.955197000000002,75.72349315,17.001721712
970.3883,18.22364065,130.93325595,17.542861770000002
971.3525,35.99649025,207.65204070000001,37.071839690000004
972.3168,81.11316,350.75341349999997,93.5428484
973.281,132.42274450000002,475.564936,156.3376181
974.2452,185.70862475,517.0972835,212.46572
975.2095,237.58241425,479.074005,257.9645574
976.1737,254.18615,412.92537,265.742434
977.1379,200.41465975,309.81062499999996,200.3095075
978.1022,138.4631315,215.2413055,129.4816763
979.0664,96.35745874999999,151.667527,84.5341636
980.0306,67.624731275,110.7281715,56.86001469
980.9949,47.63934225,84.7973495,39.76679486
981.9591,34.73910575,68.81811350000001,29.51363032
982.9233,27.167279699999998,59.2675385,23.752411209999998
983.8876,21.1607318,51.5128246,19.27236148
984.8518,16.964121589999998,45.69480715,16.698462979
985.816,15.256645850000002,39.80880145,14.55466832
986.7803,16.01166115,34.509921819999995,13.416422050000001
987.7445,16.788057375,32.12213285,13.18705073
988.7087,16.381853,33.8872896,13.26003433
989.673,15.402848999999998,37.82745885,13.07293556
990.6372,15.313328825,39.23657935,12.57425913
991.6014,16.353329300000002,36.685243299999996,12.11861022
992.5657,17.333684716999997,36.146341,12.332294982
993.5299,17.654609800000003,38.3906835,13.376045909999998
994.4941,18.30439155,42.93755395,14.344963560000002
995.4584,19.33426625,48.85064345,15.217128546
996.4226,20.88217435,55.6473188,16.25640504
997.3868,23.299123625,64.5458585,17.984390910000002
998.3511,26.563846249999997,76.003208085,20.317124778
999.3153,31.449872,93.8057895,23.21341687
1000.28,37.15156775,109.83829200000001,26.18244327
1001.244,43.95280375,133.2636175,27.42937182
1002.208,56.64276975,204.2529735,30.700272960000003
1003.172,70.879526,329.106875,31.006287329999992
1004.136,104.400856,523.539455,45.6817464
1005.101,200.41429,867.13856,119.55309240000001
1006.065,384.173765,1501.3855950000002,280.96746290000004
1007.029,566.7131525,1848.58769,440.09695289999996
1007.993,853.27396,1830.02651,698.0105324
1008.958,1027.7209925,1662.233275,854.578164
1009.922,947.2441325,1323.73013,769.2896824000001
1010.886,704.6916950000001,911.71664,533.9055938
1011.85,468.900045,580.5754549999999,322.571008
1012.815,299.66516,387.718775,194.8221249
1013.779,179.11311,270.25658500000003,112.97223269999999
1014.743,117.77586699999999,199.99552,73.86332579999998
1015.707,88.0859745,156.38338549999997,56.97971689
1016.672,67.782888,123.803919,44.8640858
1017.636,52.97607575,98.81449465,35.90406747
1018.6,42.495283199999996,78.89589925,29.366777820000003
1019.564,34.588015750000004,62.351465499999996,23.94393384
1020.528,28.764104250000003,50.214428999999996,19.96189922
1021.493,23.08861795,41.408675,16.512791890000003
1022.457,18.47648525,37.953258000000005,14.352622642
1023.421,15.334526499999999,35.275437499999995,12.39598724
1024.385,13.520837400000001,32.68631295,10.40922211
1025.35,12.167403649999999,29.5936347,8.809915400000001
1026.314,11.0587715,26.088574965,8.141956065999999
1027.278,10.307040685,22.95320225,8.13212193
1028.242,9.804768652,20.65976135,7.618556489
1029.207,9.401163275,19.05213245,5.991453377999999
1030.171,9.1285844,17.9402455,4.887846429
1031.135,9.27775455,17.399808450000002,5.563113138
1032.099,9.437899225,16.858838535,6.44143828
1033.063,9.270130675,16.641903550000002,6.521532197999999
1034.028,9.013321625,16.842617800000003,5.941608781
1034.992,8.994305575,16.89033895,5.396517156
1035.956,9.014941125,15.871651,5.360194831
1036.92,8.414218,13.817232500000001,5.446941682
1037.885,7.25109165,12.143332999999998,4.852165838
1038.849,5.766227275,11.446985,3.873512014
1039.813,4.64435993,11.42255115,3.4171942000000004
1040.777,4.124035299999999,11.540297599999999,3.5986452780000002
1041.742,4.23126675,11.0609005,3.984840844
1042.706,4.71013047,9.9160425,4.173012802
1043.67,5.2312879,8.6667015,4.205472691
1044.634,5.199310325,7.814635099999999,4.402532646999999
1045.599,4.483305305,6.6371400000000005,5.321943460000001
1046.563,4.1290958,5.889839,5.457226093
1047.527,4.30287735,7.0252158,3.8198024640000003
1048.491,4.1529069750000005,8.4723871,1.8987059620000002
1049.455,3.551617815,8.13359655,1.274882689
1050.42,3.245778135,6.0404555,2.3770712329999997
1051.384,3.58981225,4.522162,4.022721135
1052.348,3.2404481,5.5944270000000005,4.092228073
1053.312,1.8392120250000001,7.5014970000000005,2.685002947
1054.277,0.724106905,7.27779595,2.0476297930000005
1055.241,0.4422354450000001,5.91012,2.388681278
1056.205,1.000731672,5.5502352,2.650313456
1057.169,2.21098205,7.063592915,2.246717049
1058.134,3.5342166749999997,9.25457765,1.698546533
1059.098,4.021314205,9.53768902,1.555108589
1060.062,3.696380275,7.102934455,1.836855464
1061.026,3.1762851750000003,5.30861665,2.0543137330000003
1061.99,2.168312867,4.9980608,2.538512029
1062.955,0.913079725,4.550827,2.629011139
1063.919,-0.4225194700000001,3.66169145,1.997158764
1064.883,-1.459996171,2.7066558,1.17950686
1065.847,-1.794649822,1.75469805,0.9024323729999999
1066.812,-1.144484175,0.6372651,1.536299533
1067.776,0.05826873499999996,-0.11481230000000009,2.558903193
1068.74,0.669686565,0.9873461100000003,2.798586689
1069.704,0.591560826,2.8106980000000004,2.281975591
1070.669,0.688762425,2.6923069649999998,1.899564088
1071.633,1.4551478,0.18107190000000006,2.217523938
1072.597,2.209650175,-2.43829365,2.755502429
1073.561,1.876041375,-2.5532529,2.532647386
1074.526,0.493462075,-0.1678936999999998,1.329199693
1075.49,-0.40774490500000005,1.52784105,-0.02804374399999998
1076.454,-0.500226725,2.2341156,-1.8651825
1077.418,-0.557981272,2.244368,-3.0235007229999997
1078.382,-0.56840643,1.02215555,-2.966572296
1079.347,-0.29815320999999995,-0.49178904999999995,-2.278136168
1080.311,0.12575534499999996,-1.782272,-1.9786505000000003
1081.275,0.22384142499999998,-2.2714695,-2.4474329839999998
1082.239,-0.06391069499999999,-1.1113738000000002,-2.604874363
1083.204,-0.196200185,2.3561704,-0.9400615110000001
1084.168,0.04833076999999997,5.6871066,1.703127691
1085.132,0.0618985700000001,5.5033022,3.684033189
1086.096,-0.18405388,3.68307625,4.558783376
1087.061,-0.42232536600000015,2.28483415,3.9772270819999997
1088.025,-0.4049093799999999,1.6213790500000003,2.4386404309999996
1088.989,0.04782559999999991,1.01189435,1.1415669979999998
1089.953,0.946238637,-0.12216780000000016,0.9498828559999999
1090.917,1.938250675,-1.48115385,1.5173933109999997
1091.882,1.95533834,-1.5435149499999998,1.505296853
1092.846,-0.005873704999999951,0.9849805000000001,0.3295123149999999
1093.81,-1.2105607250000001,2.6155902,-0.378830129
1094.774,-1.50248246,3.2207412,-0.26672176400000003
1095.739,-1.505432655,3.28015151,-0.04846988699999999
1096.703,-1.1563430449999998,2.4470734,-0.279653964
1097.667,-0.24768943999999998,0.6811243999999999,-0.6330828419999999
1098.631,0.6389331619999999,-1.0161939500000001,-0.38974897399999997
1099.596,0.746444875,-2.00516725,0.60406724
1100.56,0.24285242699999998,-2.5533156,1.228110609
